name,group-title,logo-link,link,largura,altura,fps,contagem quadros,tamanho_GB
Scooby-Doo! Halloween,Filmes | Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7hGtLCW4JGqpa8u3j4Ct89LjChz.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521136.mp4,1916,1076,23,109810,1.257199
Scooby-Doo!  Mistério na Lutamania,Filmes | Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rZnIj2r5OPqJBy7XuVhOUyzG4ui.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521139.mp4,1280,720,23,120578,1.3795
Cuckoo LEG,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iCh0YvdHVh5PakiZhaUqiwsbQeC.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521363.mp4,1280,532,23,147630,1.219712
Tron: O Legado,Filmes | Aventura,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wlHzvzXE9AvMgrVsKHg2PweC3aC.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521364.mp4,1280,720,23,180044,2.062936
Na Mente do Demônio,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rKRra8tFuUKjed2JEpNRXrPkimi.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521365.mp4,1920,1080,23,150460,1.976575
Terrifier 3 Leg,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gU9ubNnaDKYBxs1DCSfiUIqHSMR.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521740.mp4,1920,1080,23,179903,2.99519
Como Sobreviver a um Ataque Zumbi,Filmes | Comedia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wT88c7CdVYaNTMtDVLw0xrHumfu.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/525633.mp4,1920,808,23,133429,2.453913
A Melhor Cartada,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7ERTRd45TnRUjNRptxjUIU7jQSE.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521743.mp4,1920,1080,23,183682,3.058154
As Melhores Semanas da Minha Vida,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1TyeRAudiEQizibi0z0kGdbTSY3.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521745.mp4,1920,800,23,130018,2.164636
Não Se Mexa,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yViacqKI37G5pL02tQ2cuEOUqdQ.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521771.mp4,1920,802,23,132811,2.211154
O Voo Sequestrado,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jKa0CjwHAKm14H2dOdnvsvje2kP.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521772.mp4,1920,960,23,124709,2.076244
O Carma de um Assassino 2 LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vzvcglIL6e5tMlOxU8pwSWaOqXL.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/525707.mp4,1920,804,23,139602,5.093215
Experiência Alpha,Filmes | Ficção ,https://image.tmdb.org/t/p/w600_and_h900_bestv2/h80c7Bs2XfmeO2zHrH5lCWNd6d8.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521868.mp4,1920,800,23,124381,2.07285
Miyamoto Musashi e os 400 Samurais,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6K0LhZglkxZ1SwKXKNyOjTAzuMx.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/522019.mp4,1920,1080,23,131908,2.198291
Os Portões do Inferno,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/588NLmLxHcUQscpNBoUrQO8SQ9u.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/522302.mp4,1920,802,23,135607,2.259941
Um Homem Sem Memória,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/t3dTI1kMHMnf9CoLbit8RCcgYiW.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/522305.mp4,1920,800,23,133472,1.240753
Na Rédea Curta Nac, Filmes | Lançamentos 2022,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rkGIrww1XY61uKVHi3jPW3HCSN8.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/522669.mp4,1280,720,23,136119,2.268477
Onde Está Ane? LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oTfgGvj3LLe3yS7dVGvZsnvIZnq.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/525708.mp4,1920,800,25,143538,5.16679
Testamento: As Parábolas Recontadas, Filmes | Lançamentos 2022,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xCQo5QxGoUiBIH5k9kumrz3QnVV.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/522673.mp4,1920,1080,23,172905,2.878717
Um Inverno em Nova York,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wNqdAA8nog9S8B48unPzIO3oGyr.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/522675.mp4,1920,800,23,165049,2.747909
Não Fale o Mal 4K,Filmes | 4K,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fiu5OeaiCtQESlblbhPwMlfbFnz.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/522678.mp4,3840,1604,23,158297,5.324712
George Washington - O Primeiro Presidente da América LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bWfTnM9bkGG2CFg0UHlD5ICS2Gq.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521114.mp4,1920,1080,23,141990,2.109062
A Mulher Mais Bonita de Saigon, Filmes | Lançamentos 2023,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aplFM9u5lye78Xz5d6FokE8dyKq.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521098.mp4,1920,1080,23,166789,2.77811
Dominique,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/29uKScAbQuKsMEdAn12a6BmvFn7.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521100.mp4,1920,1080,23,144278,2.397955
George Washington - O Primeiro Presidente da América, Filmes | Lançamentos 2022,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bWfTnM9bkGG2CFg0UHlD5ICS2Gq.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521101.mp4,1920,1080,23,141990,2.108956
Jack: A Caixa Maldita 3 - A Ascensão,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4NBsH4eaDYykvGMObg5r47K3lk0.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521103.mp4,1920,1080,24,132755,2.209061
O Rei Perdido, Filmes | Lançamentos 2022,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iHQ7xOXBHMIdyyTz977YJDfoIAQ.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521106.mp4,1920,1080,23,155455,2.587497
Jack: A Caixa Maldita 3 - A Ascensão LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4NBsH4eaDYykvGMObg5r47K3lk0.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521108.mp4,1920,1080,24,132755,2.209068
Rádio Pesadelo LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6VqfFOYWVvVGzuloiUgvAb01yKl.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521110.mp4,1920,1080,24,113957,1.890154
Batman: O Cavaleiro das Trevas,Filmes | HBO Max,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4lj1ikfsSmMZNyfdi8R8Tv5tsgb.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520553.mp4,1920,800,23,218982,2.508248
Nas Profundezas do Mar sem Fim,Filmes | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gYWT6sqZ5eDH5n8sqY6qrIZsHqE.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520555.mp4,1280,720,29,195281,2.584766
Não Fale o Mal,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vw5XiMNtsh7No6U1bSLmfEr18ut.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520615.mp4,1920,802,23,160077,3.260631
Alcatraz: Fuga Impossível,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hxmqEhjMIC5OPc6uQVGHhArWNSV.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520763.mp4,1920,1080,23,161015,1.843448
Machete Mata,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4zyIttMBPUzwaD7CoBLxmNsPBF9.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520766.mp4,1920,1040,23,155399,1.779156
O Último Desafio,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/brDYycnYgG6hxsM3Ysyqsg9ANyx.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520768.mp4,1920,800,23,154027,1.76345
O Conde de Monte Cristo,Filmes | Aventura,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pjoMyKnMh0EY6o2IxT1aiM1xqpk.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520769.mp4,1280,720,23,188903,2.162759
Stuber: A Corrida Maluca,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bopJPyP68dJEjO7i0gUrYMYC0Eh.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521078.mp4,1920,800,23,134354,1.538216
Tô de Graça: O Filme,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dPdJRN1Pp5SJOIDXV26Mu74vDuV.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521079.mp4,1920,1080,23,138258,1.713047
Quem Vê Cara,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3HoQz6lQzvWQ59sE02YNMN8zaUj.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/525300.mp4,1920,960,23,148247,2.085214
Fuga para a Vitória,Filmes | HBO Max,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nBUSY5QAO0srxoeGwklgoEUvB6q.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521091.mp4,1280,720,30,204027,2.293828
Robô Selvagem Leg,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pG9Vfb3r0Nwd0QO7g01CNaOowXX.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521093.mp4,1920,800,23,146414,2.058444
Canário Negro,Filmes | 4K,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hhiR6uUbTYYvKoACkdAIQPS5c6f.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/521095.mp4,3836,1598,24,149301,4.982996
A Última Casa a Esquerda,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/uoqU8SNHfjNqY1wVqEazM34GONo.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520411.mp4,1920,1080,23,157841,2.631591
Tá Rindo de Quê? Humor e Ditadura  Nac,Filmes | Documentarios,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5HYq86yGCD2EDoEY7CsNFfPCCkb.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520414.mp4,1280,720,29,150905,2.013549
Pacto de Redenção 4K,Filmes | 4K,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1jVlr869bV5ulcrJzqNlJs5KTMx.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/525712.mp4,3840,1920,23,165274,5.518725
Pisque Duas Vezes 4K,Filmes | 4K,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1BCZ1rOI41cGkae6RZgLVVmYczE.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520520.mp4,3840,1600,23,148607,4.829508
Viva! A Babá Morreu 4K,Filmes | 4K,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pthO46ydVu8trFnRyjwSW3mrSaA.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/520522.mp4,3840,1608,23,143124,4.648757
O Homem Irracional,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2A8uP2ScldXbWnJqf6eaU4akVUl.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519578.mp4,1920,800,24,136671,0.766396
Flashdance: Em Ritmo de Embalo,Filmes | Romance,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1TLUFZ5fP7HFUrCOiVZYuOwMm5K.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519649.mp4,1920,1080,23,136180,1.687318
1492 - A Conquista do Paraíso,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3effmbI6BbGW9i0HzEDfVGuOsvz.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519745.mp4,1920,820,23,224482,3.157221
A Assassina,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zxS0PgB9ngEQUGqLSf8QKoQAq9V.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519746.mp4,1920,796,23,155768,2.190699
A Carga,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2HSReOybjuKNzecbe2IocauIU5A.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519747.mp4,1920,800,24,163485,2.296968
Terra Assombrada,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/34pS7twvj02qbs5VxSd8dsLT5mJ.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/525303.mp4,1920,800,25,126974,1.71229
Forrest Gump: O Contador de Histórias,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/d74WpIsH8379TIL4wUxDneRCYv2.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519751.mp4,1280,720,23,205741,2.792656
O 13° Guerreiro,Filmes | Aventura,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pkfJhVfaWFZSHJP4ApGE69YReEy.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519753.mp4,1920,1080,23,147627,2.076188
Raça das Trevas,Filmes | Fantasia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/q9yI5d2f5vkHuo36G5eiBjAUbHo.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519755.mp4,1920,1080,29,182578,2.055775
Superação: O Milagre da Fé,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qNrL1DAHxLA5Bh5sc2xMWJ1pHa8.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519756.mp4,1920,800,23,167235,2.351992
Longlegs - Vínculo Mortal 4K,Filmes | 4K,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qnitqmtWkzxafIrUxYW85h97qtR.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519780.mp4,3840,1634,23,145457,4.728873
Em Rota de Colisão,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yveG0CjRzuTxJyj8f8mS9ud4fWa.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519788.mp4,1920,800,23,128589,1.565165
Lá Fora LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2mRpZ01DFVmZARJBEKPa1RMCKn2.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519790.mp4,1280,720,23,204555,1.691171
Longlegs - Vínculo Mortal,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qnitqmtWkzxafIrUxYW85h97qtR.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519791.mp4,1920,1040,23,145457,1.769566
Reze Depois de Ler,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hwyqdxJeuRjxQOfV8aLWo9B7oUY.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519794.mp4,1920,814,24,130255,1.583182
Sweet River Rio Doce,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9kP8AGABidt3KTW9GD3s8SfdsFL.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519796.mp4,1920,800,24,146505,1.779549
Irmãos,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3cA9T9Gt9oinyNWGeOX8qjPFtcc.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519810.mp4,1920,1080,24,128612,2.122877
Através das Sombras,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/90aK7hD6R08zmLoe2cU0Lg9MrSp.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519812.mp4,1920,802,24,208973,2.536052
Através das Sombras LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/90aK7hD6R08zmLoe2cU0Lg9MrSp.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519813.mp4,1280,534,24,208973,1.724127
Hora do Massacre,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zlJ6LEmeiJmdNT9BStqlSzEpepF.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519814.mp4,1920,800,24,115488,1.403511
Hora do Massacre LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zlJ6LEmeiJmdNT9BStqlSzEpepF.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519815.mp4,1280,532,24,115488,0.953753
O Homem que Amava Discos Voadores,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ndsXQkUIyzY7arHFpq9BKkQa9rB.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519818.mp4,1920,802,24,162541,1.860256
Jogo de Xadrez, Filmes | Nacional,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jGZ3HDSWVaX6tONmlMLnKanreSV.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519820.mp4,1920,1080,29,141970,1.152913
Pedro Páramo,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/AeeqpYGfMr4dpepzrwfYTo22aDy.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/525500.mp4,1920,960,16,126819,1.846907
A Garota da Vez,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7q2hXftDhkALdcxUizSUNS9MoVO.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519824.mp4,1920,800,24,138082,1.939639
A Caverna Azul,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/alPdA3FAi6Atrioys4yxC3hr7V3.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519825.mp4,1920,800,24,127030,1.784366
A.I.: Inteligência Artificial,Filmes | Ficção ,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3TFEeUPWgW0c5QsVcP5YyXHXqGS.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519834.mp4,1920,1080,23,209727,2.402231
O Retorno,Filmes | Prime Video,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2dAAl5Sm4XzSU5D0IozMTCliT1V.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519837.mp4,848,480,23,128616,0.868475
A Garota da Vez LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ahMOQPDbBIYOisIRGCxc5OGce5v.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519840.mp4,1920,1080,23,138081,2.246335
Lee LEG,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ffw51hmecHHdTWihncJZgmp9XH2.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519842.mp4,1280,688,23,168641,1.393543
Sintonia de Natal,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oMjYBzQmR4D4A4sajf846iDreGG.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/525502.mp4,1920,800,16,101660,1.480475
Coração de Fogo,Filmes | Fantasia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oVKmCtc7VhYsNKlhmNNlJeQgIF3.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519845.mp4,1920,816,24,154179,1.873388
O Garoto do Futuro 2,Filmes | Comedia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tyksOMycY2DHDz56GEkK70i6na3.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519848.mp4,1920,1040,23,135728,1.650462
Dragões: Equipe de Resgate: Os segredos do Melo-Draco,Filmes | Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/f9Y38VLC7G6YFrM67ukncM688f3.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519850.mp4,1920,1080,23,66768,0.812061
Debi & Lóide 2: Quando Debi Conheceu Lóide,Filmes | Comedia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/uKywKtYyIDTaQ4jD1TKTe1q6Fsl.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519851.mp4,1920,1038,23,122122,1.485135
A Caça,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5xmFRLRy8wkmFaWcGKwLL9ArI3R.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519911.mp4,1920,960,23,136009,2.267138
O Último Vermeer LEG,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nIiUA3yaQbacUttJ5JN0JeSEvZf.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/525505.mp4,1920,1036,23,169402,2.823176
Do Céu ao Inferno, Filmes | Lançamentos 2023,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yGfLZSEjg9Yw70qo7hJcxyyqvuC.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519914.mp4,1920,1080,23,137232,1.929974
Karsmênia Nac, Filmes | Lançamentos 2023,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6V0iiGV1N6rmnkf7BtMSdPAF1Aj.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519916.mp4,1920,816,23,148056,2.082222
Não Fale o Mal Leg,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tjj473rnrNzPwWgLFNF0gsPXmU.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519918.mp4,1920,802,23,158298,1.813836
O Jogo do Medo,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cmbBqnLjawUQblDb29wWqhYT6oA.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519920.mp4,1920,816,23,122106,1.717213
Trocando os Pés,Filmes | Comedia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/o0OL6zpJepJW5C6yPsAFRTGqGCg.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519922.mp4,1920,1040,23,141108,2.104828
Onde Está Ane?,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oTfgGvj3LLe3yS7dVGvZsnvIZnq.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/525506.mp4,1920,800,23,137659,2.294155
Meu Querido Bobby: Era Tudo uma Farsa LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eCoK9ZORt5tgxiJqrEBDGVrI2Ro.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519925.mp4,1920,1080,24,123627,1.952581
Aparecida - O Milagre,Filmes | Drama,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jtom0gDb7wsQKZuKLCsRTk5rDd5.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519165.mp4,1920,1080,29,160573,0.722517
Bater ou Correr em Londres,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wJdKfatzJ5IwjD5fMAbu3GdH32C.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519166.mp4,1920,1080,23,164669,2.040312
Uma Chamada Perdida,Filmes | Terror,https://image.tmdb.org/t/p/w600_and_h900_bestv2/75I7qnZjQ0nYXF9ebKgti35WuZB.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519169.mp4,1920,1080,23,124967,0.701083
Superfly: Crime e Poder,Filmes | Ação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3gooCZPkWvosSIlLJSSiJSzS5jL.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519238.mp4,1920,1080,23,167134,2.070868
Assalto Brutal,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xfJFdxXb6EIEam1vomtU71kx2OZ.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519240.mp4,1920,1080,24,165685,2.730115
Expedição Amazônia,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eXYEWG6k94ZAJBMXuAPJ238JmTs.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519242.mp4,1920,1080,23,63407,1.05624
Perdas e Ganhos LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jHd9PHMAEvyxh0VvkJf91jv5PHf.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519243.mp4,1920,1080,23,127146,2.112081
Questões de Família LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nrVsIr8MHybG97BM6tkCx26qea8.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519245.mp4,1920,1080,24,170122,2.83098
Sob as Estrelas, Filmes | Lançamentos 2023,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qG6nVWn7K8dJsSdVU1dEAA1dTw.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519248.mp4,1920,1080,24,158911,2.64346
Sob as Estrelas LEG, Filmes | Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qG6nVWn7K8dJsSdVU1dEAA1dTw.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/519247.mp4,1920,1080,24,158911,2.643466
Alerta Âmbar 4K,Filmes | 4K,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6saERlKw9hlqaxQCv7ZUzqtpSuq.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/518738.mp4,3840,1600,23,129671,4.213382
Prenda a Respiração 4K,Filmes | 4K,https://image.tmdb.org/t/p/w600_and_h900_bestv2/joqsZ0tZpWUJSKQ1Uj9VyA8CIBE.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/518740.mp4,3840,1604,24,136603,4.438561
Bagman LEG,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hzrvol8K2VWm2BsDTwb8YvRMzIH.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/517982.mp4,1920,1080,23,127669,2.125562
A Cidadela dos Robinsons,Filmes | Aventura,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iX7dcRZQH5DZf3Y33Uv3poJY8LZ.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/518689.mp4,1280,720,23,181731,1.019489
