name,group-title,logo-link,link,largura,altura,fps,contagem quadros,tamanho_GB,ano,tipo,legendado,temporada,episodio,cam,dublado,provedor,generos,date
Apocalipse,[Novelas Outras],https://image.tmdb.org/t/p/w600_and_h900_bestv2/7p7kqM00ZvBJZF44BqQUxECVjBp.jpg,http://dns.acaidopara.net:8080/series/igorcerqueira/ic120142750/33271.mp4,1280,720,23,59559,0.5151,,Série,False,1.0,122.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367490.mp4,854,480,23,63831,0.242916,,Série,False,1.0,48.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367471.mp4,854,480,23,67216,0.256627,,Série,False,1.0,29.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367516.mp4,854,480,29,74309,0.227846,,Série,False,1.0,74.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367491.mp4,854,480,29,74414,0.23026,,Série,False,1.0,49.0,False,False,,,
Apocalipse,[Novelas Outras],https://image.tmdb.org/t/p/w300/l0VWpdP6nBDkrIuKCH0SyUJYqua.jpg,http://dns.acaidopara.net:8080/series/igorcerqueira/ic120142750/33170.mp4,1280,720,23,66077,0.572985,,Série,False,1.0,21.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367452.mp4,854,480,23,61920,0.237057,,Série,False,1.0,10.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367497.mp4,854,480,23,78926,0.301582,,Série,False,1.0,55.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367474.mp4,854,480,23,67466,0.257444,,Série,False,1.0,32.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367466.mp4,854,480,23,57499,0.219142,,Série,False,1.0,24.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367453.mp4,854,480,23,59562,0.225474,,Série,False,1.0,11.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367495.mp4,854,480,29,94489,0.293806,,Série,False,1.0,53.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367518.mp4,854,480,23,65173,0.251109,,Série,False,1.0,76.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367455.mp4,854,480,23,62644,0.23849,,Série,False,1.0,13.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367529.mp4,854,480,29,75854,0.232922,,Série,False,1.0,87.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367480.mp4,854,480,23,65575,0.249945,,Série,False,1.0,38.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367522.mp4,854,480,23,60607,0.230996,,Série,False,1.0,80.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367523.mp4,854,480,23,61576,0.236404,,Série,False,1.0,81.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367515.mp4,854,480,29,91090,0.279947,,Série,False,1.0,73.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367476.mp4,854,480,23,66040,0.250924,,Série,False,1.0,34.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367504.mp4,854,480,23,66618,0.25302,,Série,False,1.0,62.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367469.mp4,854,480,23,67714,0.259554,,Série,False,1.0,27.0,False,False,,,
Apocalipse,[Novelas Outras],https://image.tmdb.org/t/p/w300/l0VWpdP6nBDkrIuKCH0SyUJYqua.jpg,http://dns.clientetv.net:8080/series/fabiano08/20fabi22ano/33158.mp4,1280,720,23,65833,0.568948,,Série,False,1.0,9.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367492.mp4,854,480,29,77931,0.237855,,Série,False,1.0,50.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367483.mp4,854,480,23,69979,0.27117,,Série,False,1.0,41.0,False,False,,,
Apocalipse,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yPqg2d7b24Nh1p7KLbySIvj2lRW.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/367458.mp4,854,480,23,67615,0.260314,,Série,False,1.0,16.0,False,False,,,
Apollo 13 Sobrevivendo no Espaço,Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zWVaJTYhOoXsDEm5TlfArkDJOD3.jpg,http://dns.clientetv.net:8080/movie/Beckt2/64858265/957148.mp4,1920,1080,23,141289,1.89616,"<re.Match object; span=(34, 40), match='(2024)'>",Filme,False,,,False,False,"Netflix, Netflix basic with Ads","Documentário, História",2024-03-08
Apollo 13 Sobrevivendo no Espaço,Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zWVaJTYhOoXsDEm5TlfArkDJOD3.jpg,http://dns.acaidopara.net:8080/movie/igorcerqueira/ic120142750/957148.mp4,1920,1080,23,141289,1.89616,"<re.Match object; span=(34, 40), match='(2024)'>",Filme,False,,,False,False,"Netflix, Netflix basic with Ads","Documentário, História",2024-03-08
Aporia,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8BnoaS3M8zEVE6pCkOoyyEjswCH.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/296609.mp4,1280,690,23,150964,1.143092,"<re.Match object; span=(7, 13), match='(2023)'>",Filme,False,,,False,False,Globoplay,"Drama, Ficção científica",2023-08-11
Apostando Tudo,Comédia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kDnLDYBjaO8qEqMZ4130bqH6EOP.jpg,http://dns.clientetv.net:8080/movie/genildarosa/45nw73hyZ/9977.mp4,1280,544,23,126696,0.8147,"<re.Match object; span=(15, 21), match='(2017)'>",Filme,False,,,False,False,,,2017-03-11
Aprenda Guitarra Em 45 Dias,Séries | Cursos / Aulas,https://cursospirata.com/wp-content/uploads/2022/03/download-2022-03-28T150319.737.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/200204.mp4,1280,720,23,9193,0.096267,,Série,False,1.0,42.0,False,False,,,
Aprenda Guitarra Em 45 Dias,Séries | Cursos / Aulas,https://cursospirata.com/wp-content/uploads/2022/03/download-2022-03-28T150319.737.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/200197.mp4,1280,720,23,7269,0.069614,,Série,False,1.0,35.0,False,False,,,
Aprenda Guitarra Em 45 Dias,Séries | Cursos / Aulas,https://cursospirata.com/wp-content/uploads/2022/03/download-2022-03-28T150319.737.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/200205.mp4,1280,720,23,9193,0.096267,,Série,False,1.0,43.0,False,False,,,
Aprenda Guitarra Em 45 Dias,Séries | Cursos / Aulas,https://cursospirata.com/wp-content/uploads/2022/03/download-2022-03-28T150319.737.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/200164.mp4,1280,720,23,12095,0.130973,,Série,False,1.0,2.0,False,False,,,
Aprenda Guitarra Em 45 Dias,Séries | Cursos / Aulas,https://cursospirata.com/wp-content/uploads/2022/03/download-2022-03-28T150319.737.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/200206.mp4,1280,720,23,4745,0.048005,,Série,False,1.0,44.0,False,False,,,
Aprenda Guitarra Em 45 Dias,Séries | Cursos / Aulas,https://cursospirata.com/wp-content/uploads/2022/03/download-2022-03-28T150319.737.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/200171.mp4,1280,720,23,11228,0.115024,,Série,False,1.0,9.0,False,False,,,
Aprendiz de Espiã Na Cidade Eterna,Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/CaJcAlbA4a2jzwWcWl4M8ojgit.jpg,http://dns.clientetv.net:8080/movie/Beckt2/64858265/950149.mp4,1920,804,24,162703,2.047889,"<re.Match object; span=(36, 42), match='(2024)'>",Filme,False,,,False,False,Amazon Prime Video,"Ação, Comédia",2024-07-18
Aprendiz de Espiã Na Cidade Eterna,Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/CaJcAlbA4a2jzwWcWl4M8ojgit.jpg,http://dns.clientetv.net:8080/movie/guitv31/Gu102/950149.mp4,1920,804,24,162703,2.047889,"<re.Match object; span=(36, 42), match='(2024)'>",Filme,False,,,False,False,Amazon Prime Video,"Ação, Comédia",2024-07-18
Aprendiz de Espiã Na Cidade Eterna,Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/CaJcAlbA4a2jzwWcWl4M8ojgit.jpg,http://dns.clientetv.net:8080/movie/guitv31/Gu102/951333.mp4,1920,804,30,203381,2.262156,"<re.Match object; span=(36, 42), match='(2024)'>",Filme,False,,,False,False,Amazon Prime Video,"Ação, Comédia",2024-07-18
Aquelas Que Vocês Não Queimaram,Lançamentos 2024,http://dns.acaidopara.net:8080/images/sY6bxdIjXCYdKR7bNZHzO6B4Tg8_big.jpg,http://dns.acaidopara.net:8080/movie/igorcerqueira/ic120142750/947816.mp4,1920,800,23,101114,0.986379,"<re.Match object; span=(32, 38), match='(2024)'>",Filme,False,,,False,False,,,2022-06-23
Aquele Beijo,[Novelas Globo],https://image.tmdb.org/t/p/w600_and_h900_bestv2/xpVN4ILZzwBZ3vJp2iDoQ6uBQf1.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/951853.mp4,1280,720,29,81484,0.634406,,Série,False,1.0,31.0,False,False,"G, l, o, b, o, p, l, a, y",,
Aquele Beijo,[Novelas Globo],https://image.tmdb.org/t/p/w600_and_h900_bestv2/xpVN4ILZzwBZ3vJp2iDoQ6uBQf1.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/951891.mp4,1280,720,29,80961,0.630323,,Série,False,1.0,69.0,False,False,"G, l, o, b, o, p, l, a, y",,
Aquele Beijo,[Novelas Globo],https://image.tmdb.org/t/p/w600_and_h900_bestv2/xpVN4ILZzwBZ3vJp2iDoQ6uBQf1.jpg,http://dns.acaidopara.net:8080/series/igorcerqueira/ic120142750/951976.mp4,1280,720,29,76202,0.593325,,Série,False,1.0,154.0,False,False,"G, l, o, b, o, p, l, a, y",,
Aquele Beijo,[Novelas Globo],https://image.tmdb.org/t/p/w600_and_h900_bestv2/xpVN4ILZzwBZ3vJp2iDoQ6uBQf1.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/951840.mp4,1280,720,29,79870,0.621829,,Série,False,1.0,18.0,False,False,"G, l, o, b, o, p, l, a, y",,
Aquele Beijo,[Novelas Globo],https://image.tmdb.org/t/p/w600_and_h900_bestv2/xpVN4ILZzwBZ3vJp2iDoQ6uBQf1.jpg,http://dns.acaidopara.net:8080/series/igorcerqueira/ic120142750/951852.mp4,1280,720,29,85804,0.66803,,Série,False,1.0,30.0,False,False,"G, l, o, b, o, p, l, a, y",,
Aquele Beijo,[Novelas Globo],https://image.tmdb.org/t/p/w600_and_h900_bestv2/xpVN4ILZzwBZ3vJp2iDoQ6uBQf1.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/951865.mp4,1280,720,29,85044,0.662114,,Série,False,1.0,43.0,False,False,"G, l, o, b, o, p, l, a, y",,
Aquele Beijo,[Novelas Globo],https://image.tmdb.org/t/p/w600_and_h900_bestv2/xpVN4ILZzwBZ3vJp2iDoQ6uBQf1.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/951910.mp4,1280,720,29,81391,0.633671,,Série,False,1.0,88.0,False,False,"G, l, o, b, o, p, l, a, y",,
Aquele Natal,Filmes | Animação,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hTGNamtAp6766t6pbkzxE6umGwe.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/529032.mp4,1920,804,23,138110,2.30166,"<re.Match object; span=(13, 19), match='(2024)'>",Filme,False,,,False,False,"Netflix, Netflix basic with Ads","Aventura, Animação, Comédia, Família, Fantasia",2024-11-27
Aqueles Olhos Negros,Séries | Netflix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/f1D3grC9wVymHIoye039ReeQF68.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/528489.mp4,1280,640,24,61070,0.538664,,Série,False,1.0,5.0,False,False,"N, e, t, f, l, i, x","Crime, Drama, Mistério",
Aqueles Que Me Desejam a Morte,Filmes | Suspense,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gPFlBElSqV2cPPKivrMxVEcZxgT.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/5173.mp4,3840,1608,23,143360,4.65502,"<re.Match object; span=(31, 37), match='(2021)'>",Filme,False,,,False,False,,,2021-05-05
Araguaia,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310315.mp4,1024,576,29,68059,0.378379,,Série,False,1.0,2.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,[Novelas Globo],https://www.themoviedb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/960728.mp4,1280,720,29,69589,0.541816,,Série,False,1.0,132.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,[Novelas Globo],https://www.themoviedb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/931201.mp4,1280,720,29,67640,0.526631,,Série,False,1.0,14.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310427.mp4,1024,576,29,67291,0.255781,,Série,False,1.0,114.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,Séries | Novelas,https://media.themoviedb.org/t/p/w58_and_h87_face/wXY1HgVDTO2AJCgvFeQNQixd6vd.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/311374.mp4,1280,720,29,67116,0.615725,,Série,False,1.0,23.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,[Novelas Globo],https://www.themoviedb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/960699.mp4,1280,720,29,70453,0.54858,,Série,False,1.0,103.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310384.mp4,1024,576,29,73666,0.30356,,Série,False,1.0,72.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310466.mp4,1024,576,29,62690,0.24781,,Série,False,1.0,153.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,[Novelas Globo],https://www.themoviedb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/931284.mp4,1280,720,29,70490,0.548813,,Série,False,1.0,97.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,[Novelas Globo],https://www.themoviedb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/931246.mp4,1280,720,29,70329,0.547575,,Série,False,1.0,59.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,[Novelas Globo],https://www.themoviedb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://dns.clientetv.net:8080/series/brun1252/enQAZ87522/931220.mp4,1280,720,29,68578,0.533958,,Série,False,1.0,33.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,[Novelas Globo],https://www.themoviedb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://dns.clientetv.net:8080/series/Beckt2/64858265/931197.mp4,1280,720,29,70050,0.545377,,Série,False,1.0,10.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Araguaia,Séries | Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1tZmWj5uzYZtOM12yWYKTy4BAbJ.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/310462.mp4,1024,576,29,66130,0.255094,,Série,False,1.0,149.0,False,False,"G, l, o, b, o, p, l, a, y","Drama, Família",
Arca de Noé,Filmes | Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iI79rRbcwPKVlbEN5Sc4EwppRpa.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/532029.mp4,1920,1080,23,146018,2.432573,"<re.Match object; span=(12, 18), match='(2024)'>",Filme,False,,,False,False,Claro tv+,"Animação, Comédia, Família, Fantasia, Música",2024-01-05
Arcanjo Renegado,[Globo Play Brasil],https://image.tmdb.org/t/p/w300/uyVeQBXKoy1rfxlCksnMaLoTZdb.jpg,http://dns.clientetv.net:8080/series/valterglobo5421/leonardo02356100/895069.mp4,1280,720,29,79317,0.618441,,Série,False,2.0,4.0,False,False,,,
Arcanjo Renegado,[Globo Play Brasil],https://image.tmdb.org/t/p/w300/cUqKA5RrPkB3O2aIHWjJIxPndV6.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/964664.mp4,1280,720,23,71559,0.696636,,Série,False,3.0,4.0,False,False,,,
Are We There Yet,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4S7sOCaQ40jdT5IAeqytnBLq1Ja.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/383561.mp4,848,480,29,37846,0.089366,,Série,False,1.0,9.0,False,False,,,
Are We There Yet,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gtnTW7upVdBOF3RswAbJHMV73zV.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/383620.mp4,848,480,23,30402,0.089476,,Série,False,3.0,24.0,False,False,,,
Are We There Yet,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gtnTW7upVdBOF3RswAbJHMV73zV.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/383640.mp4,848,480,23,30408,0.089461,,Série,False,3.0,44.0,False,False,,,
Are We There Yet,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gtnTW7upVdBOF3RswAbJHMV73zV.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/383600.mp4,848,480,23,30409,0.089498,,Série,False,3.0,4.0,False,False,,,
Are We There Yet,Séries | Diversas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gtnTW7upVdBOF3RswAbJHMV73zV.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/383624.mp4,848,480,23,30408,0.089529,,Série,False,3.0,28.0,False,False,,,
Are You The One? Brasil,[Reality],https://image.tmdb.org/t/p/w600_and_h900_bestv2/zE5UhSh2uSVipi34xzruYNA9eJ4.jpg,http://dns.clientetv.net:8080/series/guitv31/Gu102/45713.mp4,1280,720,29,89158,0.695625,,Série,False,2.0,7.0,False,False,,,
Aria The Animation,Séries | Animes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4Vrlk0SWj3p2mVtiTWZWTxeOj0k.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/524337.mp4,1280,960,29,43758,0.310451,"<re.Match object; span=(19, 25), match='(2005)'>",Série,False,2.0,15.0,False,False,,,
Arizona Nunca Mais, Filmes | Disney +,https://image.tmdb.org/t/p/w600_and_h900_bestv2/b0YuT50odGkaIH4TozEiQ53x5E1.jpg,http://wateronplay.com:80/movie/Veron23/Veron2023/532615.mp4,1920,1080,23,135392,2.252371,"<re.Match object; span=(19, 25), match='(1987)'>",Filme,False,,,False,False,Disney Plus,"Comédia, Crime",1987-03-13
Armadilha,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mABEUCRabEuOs65hDTZ7hqqNpvf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/289842.mp4,848,480,25,63635,0.180915,,Série,False,1.0,19.0,False,False,,,
Armadilha,Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oe0zqBkz3BVKMMs3RYCi1QmoWOR.jpg,http://dns.clientetv.net:8080/movie/Beckt2/64858265/955877.mp4,1920,1040,23,151221,1.904911,"<re.Match object; span=(10, 16), match='(2024)'>",Filme,False,,,False,False,"Max, Claro tv+, Max Amazon Channel","Crime, Thriller",2024-07-31
Armadilha,Lançamentos 2024,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oe0zqBkz3BVKMMs3RYCi1QmoWOR.jpg,http://dns.clientetv.net:8080/movie/emerson9193/8391930120sme/955877.mp4,1920,1040,23,151221,1.904911,"<re.Match object; span=(10, 16), match='(2024)'>",Filme,False,,,False,False,"Max, Claro tv+, Max Amazon Channel","Crime, Thriller",2024-07-31
Armadilha,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mABEUCRabEuOs65hDTZ7hqqNpvf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/295564.mp4,848,480,25,69090,0.196352,,Série,False,1.0,62.0,False,False,,,
Armadilha,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mABEUCRabEuOs65hDTZ7hqqNpvf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/293916.mp4,848,480,25,66192,0.188118,,Série,False,1.0,32.0,False,False,,,
Armadilha,Turcas | Séries e Novelas,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mABEUCRabEuOs65hDTZ7hqqNpvf.jpg,http://wateronplay.com:80/series/Veron23/Veron2023/298320.mp4,848,480,25,70201,0.200258,,Série,False,1.0,72.0,False,False,,,
Armadilha,Legendados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oe0zqBkz3BVKMMs3RYCi1QmoWOR.jpg,http://dns.clientetv.net:8080/movie/Beckt2/64858265/957003.mp4,1920,1040,30,189217,2.10595,"<re.Match object; span=(10, 16), match='(2024)'>",Filme,False,,,False,False,"Max, Claro tv+, Max Amazon Channel","Crime, Thriller",2024-07-31
Armadilha do Amor,[Novelas e Séries Turcas],https://image.tmdb.org/t/p/w600_and_h900_bestv2/3mmQtKizYKbQCIWq1K76HV1Iort.jpg,http://dns.acaidopara.net:8080/series/igorcerqueira/ic120142750/963445.mp4,1280,720,29,75289,0.586948,,Série,False,1.0,39.0,False,False,,,
